instance	true	probability
43172229793	0	-2.02
43136674657	0	-1.7
43131956889	0	-1.86
43154020923	0	-1.34
43166704074	0	-1.44
43144671590	0	-1.76
43149882010	0	-1.34
43146796558	0	-1.44
43173126819	0	-1.72
43149432840	0	-1.2
43158990371	0	-1.56
43146634017	0	-1.8
43158982445	0	-1.52
43171459259	0	-1.74
43164909898	1	-1.24
43140638324	0	-1.74
43131752895	0	-1.02
43135520326	0	-1.24
43148387892	0	-1.26
43175440563	0	-1.3
43171244277	0	-1.6
43165297434	0	-1.32
43169108535	0	-1.4
43145901573	0	-1.46
43153653252	0	-1.5
43165923819	0	-1.72
43140696900	0	-1.26
43147772247	0	-1.62
43170862514	0	-1.5
43139836142	0	-2.24
43147912587	0	-1.4
43151371067	0	-1.36
43155284057	0	-2.1
43135918509	0	-1.4
43149144161	0	-1.52
43141911349	0	-1.96
43145712266	0	-1.46
43156379436	0	-1.4
43160856362	0	-1.72
43155090178	0	-1.28
43158955954	0	-1.38
43158612734	0	-1.38
43151458745	0	-0.74
43137440190	0	-1.1
43143569387	0	-1.36
43158361057	0	-1.42
43133063189	0	-1.74
43153932235	0	-1.46
43133800873	0	-1.18
43161478288	1	0.26
43156946775	1	0.34
43147826976	1	0.34
43147479187	1	-0.4
43157428389	0	-1.2
43143484716	0	-1.46
43151886619	0	-1.42
43135526847	0	-1.5
43157666983	0	-1.5
43174516739	1	-0.98
43153600256	0	-1.22
43163937184	0	-1.7
43146806594	0	-1.14
43160004125	0	-1.72
43149797939	0	-1.44
43168481240	0	-1.98
43144491647	0	-1.5
43144435216	0	-1.78
43157572204	0	-1.4
43170698876	0	-1.26
43136394066	0	-1.58
43170276201	0	-1.38
43147386119	1	-1.14
43158165695	0	-1.32
43132825215	0	-1.88
43163390525	0	-1.34
43157423319	0	-1.54
43140424945	0	-1.64
43172181980	0	-1.12
43146184986	0	-1.54
43144124611	0	-1.56
43138002629	0	-1.56
43154427447	0	-1.5
43169736450	0	-1.4
43149916630	0	-1.18
43136530488	0	-1.28
43145856114	0	-1.24
43174147767	0	-1.32
43139641720	0	-1.58
43144484960	0	-1.46
43159711767	0	-1.88
43153268814	0	-1.6
43154005782	0	-1.2
43174822872	0	-1.6
43136894146	0	-1.4
43173132326	0	-2.08
43155172583	0	-1.14
43143043454	0	-1.92
43143858672	0	-1.14
43163940556	0	-1.96
43156828418	0	-1.24
43160023465	0	-1.5
43141668577	0	-1.22
43150691641	0	-1.6
43144666497	0	-1.7
43174036261	0	-1.26
43139405460	0	-1.32
43133925575	0	-1.0
43141758439	0	-1.24
43136942098	0	-1.26
43170547369	0	-1.24
43146064362	0	-1.5
43155586393	0	-1.6
43155485349	0	-1.66
43174679431	0	-1.4
43145948650	0	-1.4
43158187364	0	-1.66
43135224069	0	-1.24
43173740171	0	-1.38
43148379526	0	-1.7
43151489555	0	-1.72
43159006027	0	-1.28
43137583235	0	-1.32
43145125430	0	-1.36
43142393771	0	-1.88
43171061096	0	-1.84
43158575451	0	-1.16
43160720794	0	-1.08
43145211799	0	-1.58
43146559305	0	-1.52
43149477210	0	-0.98
43167122872	1	-0.8
43173644151	0	-0.96
43157335341	0	-1.48
43135518776	0	-1.2
43144847970	0	-1.82
43146013468	0	-1.58
43164075101	0	-1.58
43159547137	0	-1.6
43131623595	0	-1.6
43159121940	1	-1.24
43164745149	0	-1.84
43151433325	0	-1.4
43142273120	0	-2.08
43147348576	0	-1.1
43151955074	0	-1.5
43169215794	0	-1.52
43160764321	0	-1.88
43138819191	0	-1.84
43166432361	0	-1.64
43160154084	0	-1.5
43148892411	0	-1.38
43160552053	0	-1.52
43140432071	0	-1.54
43138161715	0	-1.2
43162693174	0	-1.74
43143035736	0	-1.4
43144464116	0	-1.68
43136654679	0	-1.36
43151698197	0	-1.66
43175198618	0	-1.48
43157403567	0	-1.9
43171125003	0	-1.46
43147816340	0	-2.0
43152751823	0	-1.62
43162561878	0	-1.44
43159944236	0	-1.26
43135273948	0	-1.96
43133556703	0	-1.76
43160458029	0	-1.58
43148778797	0	-1.52
43147843344	0	-1.08
43166638971	0	-1.4
43132130763	0	-1.44
43136924221	0	-1.12
43141878418	0	-1.34
43161155974	0	-1.24
43132791815	0	-1.68
43173598888	0	-2.42
43173827022	0	-1.36
43170784472	0	-1.32
43147082433	0	-1.78
43168195630	0	-1.18
43133341994	0	-1.62
43163372411	0	-1.24
43172774475	0	-1.4
43152146689	0	-1.4
43159940390	0	-1.5
43150837900	0	-1.32
43143267849	0	-1.6
43161236723	0	-1.82
43149966506	0	-1.84
43147101530	0	-1.2
43165615886	0	-1.26
43167187510	0	-1.48
43138869000	0	-1.42
43141619097	0	-1.44
43157896231	0	-1.14
43149719011	0	-1.34
43136371318	0	-1.3
43173561966	0	-1.28
43131968367	0	-1.08
43169481672	0	-1.44
43138135964	0	-1.62
43152587351	0	-1.7
43132400787	0	-1.44
43167998957	0	-1.48
43132442956	0	-1.5
43149236686	0	-1.38
43172970268	0	-1.64
43158145625	0	-1.3
43157996641	0	-1.22
43139319958	0	-1.2
43151221091	0	-1.28
43147613912	0	-1.42
43135672316	0	-1.46
43165009835	0	-1.76
43154566039	0	-1.42
43173776172	0	-1.54
43135962748	0	-1.38
43168221839	0	-1.42
43167603684	0	-2.42
43148856263	1	-0.98
43164523230	1	-1.08
43148875061	0	-1.64
43168327594	0	-1.42
43141000093	0	-1.44
43141277881	0	-1.4
43171973185	0	-1.58
43163254191	0	-1.66
43138618132	0	-1.68
43162713882	0	-1.2
43150172653	0	-0.9
43132044638	0	-2.32
43149957666	0	-0.96
43142207088	0	-1.16
43160316127	0	-1.36
43155287386	0	-1.3
43152107623	0	-1.42
43162688887	0	-1.14
43145361998	0	-0.84
43155210221	0	-1.46
43175039049	0	-1.48
43162322346	0	-1.44
43139355796	0	-1.24
43133442994	0	-1.36
43139984466	0	-1.26
43164721047	0	-1.18
43171209559	0	-1.44
43168767224	1	-0.62
43172765878	1	-1.0
43171054492	1	-0.96
43172344562	0	-1.22
43170467210	0	-1.36
43144531869	0	-1.22
43145268081	0	-1.52
43164601655	0	-1.4
43132824867	0	-1.4
43138580404	0	-1.22
43173307516	0	-1.88
43133375828	0	-1.72
43134026316	1	-0.64
43131819382	0	-1.16
43141187695	0	-1.28
43133268018	0	-1.66
43135765725	0	-1.52
43151234003	0	-1.84
43164883690	0	-2.14
43165176171	0	-1.46
43136948135	0	-1.16
43166102110	0	-1.1
43174955598	0	-1.12
43152221956	0	-1.16
43149788083	0	-1.88
43168713077	0	-1.24
43171165098	0	-1.56
43151529984	0	-1.42
43150027698	0	-1.3
43171011728	0	-1.38
43168831837	0	-1.42
43146188393	0	-1.32
43142701832	0	-1.26
43146332751	0	-1.58
43142688685	0	-1.78
43155536481	0	-1.82
43139469979	0	-1.26
43139997368	0	-1.18
43143733810	0	-2.6
43165263641	0	-0.68
43136910678	0	-1.46
43157705930	0	-1.9
43131853136	0	-1.2
43169777422	0	-1.7
43174895242	0	-1.38
43173254058	0	-1.24
43173243013	0	-1.5
43174831005	0	-1.58
43168805898	1	-1.14
43146408982	0	-1.34
43135316326	0	-1.6
43150653441	0	-1.58
43142188473	0	-1.66
43174412759	0	-1.4
43175027961	0	-1.52
43166493759	0	-1.78
43145173123	0	-2.58
43141113514	0	-1.48
43142532065	0	-1.64
43137496710	0	-1.4
43145672545	0	-1.52
43143519616	0	-1.32
43134840362	0	-1.9
43158216027	1	-0.78
43142872114	1	-0.78
43166504160	1	-0.62
43150568698	0	-1.32
43154928435	0	-1.36
43141022911	0	-1.48
43159161244	0	-1.72
43140314128	0	-1.54
43153073494	0	-1.54
43139993759	0	-1.5
43145070383	0	-2.12
43164111327	0	-1.24
43134949414	0	-1.36
43142681897	0	-1.2
43162549480	0	-1.22
43157475035	0	-1.32
43154985017	0	-1.76
43145583461	0	-1.54
43155517342	0	-1.28
43142414738	0	-1.94
43133857751	0	-1.14
43131853503	0	-1.46
43142658537	1	-1.08
43168256683	0	-1.56
43146521695	0	-1.6
43149487881	0	-1.44
43138735157	0	-1.28
43141370456	0	-1.22
43152754681	0	-1.72
43154347935	0	-1.52
43135487602	0	-1.46
43147611922	0	-1.58
43131894321	0	-1.68
43159535104	0	-1.36
43163562835	0	-1.5
43163783740	0	-1.72
43137015558	0	-0.82
43139331421	1	-1.26
43165655954	0	-1.3
43148032279	0	-1.48
43135490580	0	-1.12
43159929345	0	-1.6
43174486881	0	-1.6
43154516873	0	-1.4
43137678222	0	-1.08
43132102260	0	-1.42
43143597776	0	-2.1
43136686877	0	-1.54
43145950649	0	-1.76
43173168658	0	-1.38
43173026678	0	-1.68
43150592365	0	-1.34
43142800217	0	-1.46
43172975651	0	-1.52
43173736960	0	-1.14
43146078024	0	-1.36
43140856637	0	-1.54
43153860942	0	-1.7
43148601203	0	-1.82
43140694643	0	-1.84
43175288022	1	-1.38
43136876001	1	-1.22
43151369921	0	-1.58
43142091773	0	-1.24
43142499691	0	-1.3
43162830075	1	-0.9
43146744190	1	-1.12
43166199025	0	-1.58
43144167389	0	-1.62
43150461194	0	-2.02
43170546243	0	-1.56
43157892011	0	-1.3
43159774431	0	-1.5
43174718115	0	-1.4
43152333707	0	-1.3
43172077042	0	-2.38
43134863427	0	-1.62
43134758994	0	-0.98
43168095468	0	-1.34
43138704956	0	-2.04
43172303214	0	-1.8
43145003509	1	-0.12
43157669461	0	-0.3
43134258557	0	-1.96
43134045373	0	-1.46
43161455756	0	-1.62
43167407620	0	-1.48
43149622696	0	-1.7
43141663179	0	-1.84
43152501579	0	-2.1
43136706035	0	-1.36
43144481727	0	-1.32
43152344275	0	-1.62
43144719528	0	-1.48
43167296449	0	-1.14
43131580823	0	-1.56
43143949539	0	-1.7
43164953029	0	-1.3
43174783976	0	-1.54
43170362695	0	-1.64
43162685420	0	-1.46
43159890305	0	-1.34
43145616224	0	-1.24
43145689191	0	-1.24
43142557594	1	0.6
43161141294	0	0.48
43170542151	0	-1.26
43154650211	0	-1.44
43174305757	0	-1.6
43152638863	0	-1.74
43154799964	0	-1.18
43153922510	0	-0.76
43166645104	0	-1.62
43145500461	0	-1.14
43156415447	0	-1.58
43167278234	0	-2.1
43135026637	0	-1.52
43170979541	1	-1.42
43171733089	0	-1.48
43172147107	0	-1.52
43133179303	0	-1.44
43155051041	0	-1.38
43174332038	0	-1.82
43166976609	0	-1.48
43173515337	0	-1.02
43151046397	0	-1.8
43138078446	0	-1.52
43164080150	0	-1.32
43165367126	0	-1.56
43133832094	0	-1.3
43144006366	0	-1.22
43134779163	1	0.58
43134998474	0	-1.36
43154502140	1	0.24
43133777704	0	-1.66
43145812096	0	-1.14
43161319628	0	-1.54
43140581058	0	-1.34
43140113231	0	-1.32
43142460980	0	-0.96
43142738990	0	-1.56
43137644024	0	-1.36
43172726384	0	-1.44
43159819071	0	-1.36
43139669462	0	-1.26
43147920285	0	-1.74
43163521367	0	-1.42
43148427189	0	-1.68
43137467033	0	-1.36
43133707312	0	-1.24
43160815177	0	-1.62
43155569192	0	-0.98
43132196654	0	-1.36
43146503501	0	-1.52
43147991598	0	-1.84
43137780888	0	-1.44
43134470316	0	-1.22
43144678200	0	-1.26
43173228938	0	-1.24
43157657540	0	-1.6
43163573948	0	-1.66
43137439647	0	-1.56
43155337984	0	-1.5
43175361723	0	-1.52
43158177917	0	-1.1
43150992186	1	-1.86
43137872305	0	-1.44
43153255573	0	-2.22
43134753416	0	-1.3
43154706567	0	-1.28
43168993897	0	-1.24
43139541813	0	-1.14
43146163125	0	-1.26
43173201939	0	-1.02
43161155042	1	-1.12
43133554685	0	-1.32
43152084578	0	-1.58
43167756622	0	-0.96
43165610986	0	-0.96
43152839371	0	-0.42
43132226689	0	-1.74
43152642282	0	-1.72
43165866957	1	-0.54
43148247399	0	-1.06
43147447774	0	-1.3
43160873921	1	-0.58
43131885025	0	-0.78
43158860185	0	-1.08
43142451599	0	-1.78
43163848325	0	-1.28
43171503895	0	-1.4
43169843039	0	-1.8
43134802142	0	-1.1
43147537421	1	0.34
43133294871	0	-1.54
43167814871	0	-1.48
43142893893	0	-1.54
43162264851	0	-1.44
43167853275	0	-1.3
43363836279	0	-1.5
43371713338	0	-1.48
43391805963	0	-1.7
43396821158	0	-1.12
43384200085	0	-1.16
43390210264	0	-1.84
43354765805	1	-0.98
43377364214	1	-0.92
43382783887	0	-1.38
43380104413	1	-0.94
43379625781	0	-1.34
43394715275	0	-1.04
43392521645	0	-1.56
43354684544	0	-1.64
43356588016	0	-1.9
43379741987	0	-1.6
43370643170	0	-1.58
43380081226	0	-1.6
43363661476	0	-1.7
43382209450	0	-1.68
43352971504	0	-1.72
43362230314	0	-1.62
43384800902	0	-1.6
43368326727	0	-2.26
43382393716	0	-2.3
43381105463	0	-1.82
43396032069	0	-1.76
43368835935	0	-2.18
43374184221	0	-1.84
43385987453	0	-0.86
43357937194	0	-1.2
43367364148	0	-1.36
43383230097	0	-1.84
43369776734	0	-1.82
43371628960	0	-1.44
43382391238	0	-1.2
43370772243	0	-1.42
43374288328	0	-1.74
43391310227	0	-1.24
43376464055	0	-1.18
43369910189	0	-1.52
43366782594	0	-1.32
43351712109	0	-1.64
43361780541	0	-1.6
43364142113	0	-1.96
43365421347	0	-1.22
43391076612	0	-1.64
43352747107	0	-1.26
43360824371	0	-0.66
43374890741	0	-1.22
43390817830	0	-2.04
43389080544	0	-1.26
43393838401	0	-1.3
43390949539	0	-1.36
43378439385	0	-1.38
43373140193	0	-2.12
43371728136	0	-2.2
43383880994	0	-1.66
43395376197	0	-1.32
43393548650	0	-2.4
43395542965	0	-1.68
43365166483	0	-1.64
43358416832	0	-1.72
43391692055	0	-1.32
43352678444	0	-1.4
43394320428	0	-1.58
43361476915	0	-1.88
43387684703	0	-1.92
43356763186	0	-1.36
43391376089	0	-1.44
43374325695	0	-1.08
43358484974	0	-1.44
43365024803	1	-1.58
43358455379	0	-2.08
43389035246	0	-1.64
43370700385	0	-1.54
43390698120	0	-1.86
43369738303	0	-1.72
43356167162	0	-1.64
43393040361	0	-1.78
43384787427	0	-1.52
43362017060	0	-1.56
43370141714	0	-2.2
43391313808	1	-1.66
43370961769	0	-1.36
43356475513	0	-1.74
43358876373	0	-1.48
43369435552	0	-1.34
43393914305	0	-2.28
43389062178	0	-1.46
43354691949	1	0.92
43381622512	0	-1.62
43360695439	0	-1.56
43356813305	0	-1.94
43394635592	0	-1.46
43363258067	0	-1.84
43381360322	0	-1.12
43390301682	0	-1.9
43381576095	0	-1.2
43373651889	0	-1.58
43387307854	0	-1.88
43374722794	0	-2.14
43385723488	0	-1.44
43370354687	0	-1.62
43385222819	0	-2.26
43364178591	0	-1.52
43381478635	0	-1.48
43393205228	0	-1.68
43363425112	0	-1.46
43356498834	0	-1.78
43358335174	0	-2.3
43375453024	0	-1.22
43359803429	0	-1.68
43395021891	0	-1.74
43378029539	0	-1.86
43394609759	0	-1.84
43369198001	0	-1.2
43373858372	0	-1.26
43371585820	0	-1.64
43384369671	0	-1.16
43353013317	1	0.24
43359794818	0	-1.1
43383626036	0	-1.42
43382783617	0	-1.48
43387304270	0	-1.64
43358222216	0	-1.44
43389193757	0	-2.18
43373485167	0	-1.92
43356166448	0	-1.9
43390605544	0	-1.48
43352273087	0	-1.14
43360068288	0	-1.94
43375652394	0	-1.9
43394741653	0	-1.36
43389019964	0	-1.56
43356608886	0	-1.64
43352487629	0	-1.24
43375510612	0	-2.02
43365397489	0	-1.56
43385931687	0	-1.72
43358341573	0	-2.04
43363926979	0	-1.72
43373624359	0	-1.52
43385149137	0	-1.42
43362274681	0	-1.08
43391942174	0	-1.38
43362902277	0	-2.04
43350275437	0	-1.4
43372286194	0	-1.48
43366761729	0	-1.48
43363132321	0	-1.3
43395658789	0	-1.64
43395669134	0	-1.3
43352860345	0	-1.56
43390670174	0	-1.26
43363698125	0	-1.32
43394227763	0	-1.5
43356870873	0	-1.74
43363668363	0	-1.52
43351146636	0	-1.78
43352896914	0	-1.28
43372693778	0	-1.66
43377972209	0	-1.56
43372099583	0	-2.28
43375596740	0	-1.38
43392375761	0	-1.44
43354732496	0	-1.88
43350862257	0	-1.36
43389837758	0	-1.48
43355430667	0	-1.82
43395959028	0	-1.64
43379526320	0	-1.54
43359026046	0	-1.96
43376594414	0	-1.4
43352768925	0	-2.0
43373629071	0	-2.04
43382623333	0	-1.36
43388708199	0	-1.24
43355096279	0	-1.34
43371311139	0	-1.46
43382407189	0	-1.56
43363226491	0	-1.56
43364630761	0	-2.24
43389680587	0	-1.44
43368560915	1	-1.34
43363387649	0	-1.38
43383935620	0	-1.36
43379688142	0	-1.36
43367268421	0	-1.62
43380346699	1	-1.66
43365851873	0	-1.28
43359794754	0	-1.8
43357334929	0	-2.08
43382526068	0	-1.4
43353719115	0	-1.54
43371161386	0	-1.6
43354030951	0	-1.5
43389824425	1	-1.08
43356540988	0	-2.02
43350774571	0	-1.7
43358733129	0	-2.18
43377865704	0	-1.96
43389955319	0	-1.86
43372022770	1	-0.96
43373828587	0	-1.8
43353757541	0	-1.9
43358833574	0	-3.54
43353269053	0	-1.62
43355847455	0	-1.6
43387785244	0	-1.5
43372061015	0	-1.8
43383576641	0	-1.24
43355744899	0	-1.76
43385132878	0	-2.02
43356997730	0	-1.62
43381301776	0	-1.62
43390363466	0	-1.74
43361674732	0	-1.8
43383958991	0	-1.42
43356242473	0	-1.54
43376416463	0	-1.32
43383008570	0	-2.24
43351137381	0	-1.68
43360946591	0	-2.02
43363524243	0	-2.04
43362109624	1	-1.36
43381520659	1	-0.96
43395349268	0	-1.52
43363965883	0	-1.6
43365366817	0	-1.68
43391445148	0	-1.9
43394843120	1	-0.78
43379521380	0	-1.24
43353866399	0	-1.46
43361258326	0	-1.24
43363817113	0	-1.54
43364023325	0	-1.52
43386514128	0	-1.9
43390000240	0	-1.64
43377400145	0	-1.32
43376970931	0	-1.54
43362885484	0	-1.72
43388974976	0	-2.1
43392800037	0	-2.28
43370941181	0	-1.74
43366892744	0	-1.54
43391118234	0	-1.72
43353981415	0	-1.66
43368076074	0	-1.62
43381724442	0	-1.8
43386449108	0	-1.44
43368933339	0	-1.62
43380145068	0	-1.94
43374963148	0	-1.58
43352214641	1	-1.88
43390987056	0	-1.68
43378875742	1	-2.38
43371057393	1	-1.38
43384684863	1	-1.28
43354639506	1	-1.84
43377084544	1	-1.68
43382137511	0	-1.36
43387961923	0	-1.52
43351838823	0	-1.4
43375640255	0	-1.86
43396206658	0	-1.8
43359806853	0	-1.82
43392277352	0	-2.98
43373724241	0	-2.02
43357442612	0	-1.92
43391816138	0	-2.06
43373633904	0	-2.36
43375957433	0	-1.4
43396095933	0	-1.7
43376604063	0	-1.78
43379525420	0	-1.8
43357984012	0	-2.5
43386169365	0	-1.7
43381992268	1	-1.9
43395089007	0	-1.46
43385808809	0	-0.78
43382540298	0	-2.0
43384381245	0	-1.94
43386836778	0	-1.56
43358356575	0	-1.82
43370032688	0	-1.74
43389025795	0	-1.76
43350849212	0	-1.52
43379707738	0	-1.52
43358665242	0	-1.36
43354409053	0	-1.78
43368718626	0	-1.64
43373935403	0	-1.56
43355513530	0	-1.64
43377667896	0	-2.02
43353538063	0	-2.02
43360638356	0	-1.14
43354277748	0	-1.62
43355015759	0	-1.62
43378704417	0	-1.68
43383521670	0	-1.66
43394689570	0	-1.66
43375659675	0	-1.28
43352242267	0	-1.52
43381104772	0	-1.56
43384024662	0	-1.62
43361290506	0	-1.52
43362508061	0	-1.48
43367539544	0	-1.68
43393856133	0	-1.7
43371079000	0	-1.92
43378708757	0	-3.26
43374114216	0	-2.18
43378726075	0	-2.44
43388124779	0	-1.52
43382536552	0	-1.8
43387073050	0	-1.52
43373669547	1	-0.62
43357654444	0	-1.64
43359964615	1	-0.6
43394398400	0	-1.54
43372861141	0	-1.72
43353394271	0	-1.72
43378515723	0	-3.12
43362272048	0	-1.38
43371862111	0	-2.2
43366405292	0	-1.72
43351795973	0	-3.04
43385175835	0	-1.48
43353971269	0	-1.58
43389011956	0	-1.1
43389989460	0	-2.14
43352422577	0	-1.32
43353837110	0	-1.64
43359350126	0	-1.46
43364138631	0	-1.86
43357309323	0	-1.58
43362413792	0	-1.52
43389349343	0	-1.6
43386933022	0	-1.16
43382680150	0	-1.92
43373250331	0	-1.58
43358998082	0	-1.74
43385878477	0	-1.4
43365468270	0	-1.12
43369410635	0	-1.44
43354228266	0	-1.24
43365171328	0	-1.72
43378106056	0	-1.5
43381953911	0	-1.52
43390931504	1	0.32
43395751821	1	-0.78
43358778021	0	-1.32
43358785689	0	-1.62
43352732492	0	-1.58
43361289868	0	-1.58
43390623940	0	-1.3
43383746665	0	-1.16
43384493905	0	-1.06
43365010459	1	-0.44
43392431867	1	-0.44
43378611392	0	-1.44
43394639056	0	-0.88
43386872575	0	-1.24
43360435166	0	-1.3
43385577750	0	-1.66
43355486968	0	-1.36
43383880698	0	-1.2
43394995094	0	-1.26
43362087799	0	-1.14
43386056714	0	-1.98
43361366942	0	-1.32
43365523859	0	-1.22
43376347109	1	-0.88
43354116981	0	-1.34
43370710288	1	-1.5
43353781144	1	-1.0
43358971968	0	-1.76
43376439447	0	-1.74
43369113714	0	-1.7
43383655721	0	-1.36
43384301317	0	-1.36
43353386823	0	-1.2
43385026708	0	-1.46
43364538922	0	-1.6
43389758877	0	-1.54
43393515758	0	-1.52
43360607498	0	-1.8
43377318826	0	-1.4
43376853189	0	-1.16
43365057036	0	-1.42
43353716647	0	-2.24
43366761999	0	-1.18
43359885564	0	-1.4
43363131286	0	-1.66
43378740910	0	-1.36
43374127367	0	-1.56
43350904617	0	-1.42
43370638054	0	-1.46
43380574587	0	-1.46
43370141580	0	-1.24
43374879667	0	-1.36
43375055907	0	-1.08
43349876773	0	-1.98
43371280608	0	-1.38
43391422187	0	-1.64
43357827016	0	-2.18
43370223335	0	-1.46
43374642875	0	-1.22
43362210456	1	0.02
43360260037	0	-0.74
43378665708	0	-1.26
43388769864	0	-0.98
43371674557	0	-1.04
43373124051	0	-1.38
43395646164	0	-1.02
43380233296	0	-1.54
43351547069	0	-2.7
43391275970	0	-2.02
43363390079	1	-1.36
43358237516	0	-1.54
43352348898	0	-1.24
43388683719	0	-1.84
43352897206	0	-2.16
43352395623	0	-2.48
43374383396	0	-1.7
43353767314	0	-1.08
43356116469	0	-1.72
43367958166	0	-1.72
43354794080	0	-1.56
43354109893	0	-1.56
43352220260	0	-1.22
43363456961	0	-1.58
43370068038	0	-1.08
43391911937	0	-1.16
43358708842	0	-1.42
43386446029	0	-1.4
43360688200	0	-1.3
43351330464	0	-1.28
43391819896	0	-1.88
43365954617	0	-0.54
43369434511	0	-1.14
43389993148	0	-2.06
43358611160	0	-1.48
43383186945	0	-1.84
43390819379	0	-1.32
43375041171	0	-2.06
43362943613	0	-1.08
43357504485	0	-1.42
43355975733	0	-1.22
43362246512	0	-1.4
43355541163	0	-1.42
43373827532	0	-1.56
43356055762	0	-1.56
43390782832	0	-1.1
43358761916	0	-1.2
43350645765	0	-1.26
43367513137	0	-1.42
43374541825	0	-1.48
43362794748	0	-1.26
43373448784	0	-1.58
43354940305	0	-1.82
43392555724	0	-1.08
43375368525	0	-1.64
43392728951	0	-1.22
43396780809	0	-1.22
43391372632	0	-1.48
43394034236	0	-1.96
43386187698	0	-1.38
43390641613	0	-2.04
43389565929	0	-1.32
43392400067	0	-1.76
43387994040	0	-1.6
43377816199	0	-1.52
43367617941	0	-1.4
43390607349	0	-1.72
43396775692	0	-1.1
43393695756	0	-1.32
43374338539	0	-1.54
43369783847	0	-1.72
43390496112	0	-1.32
43363595265	0	-1.4
43367464375	0	-1.8
43365452496	0	-1.24
43376111607	0	-1.42
43385013382	0	-1.74
43390120781	0	-1.76
43387305773	0	-1.26
43361019358	0	-1.3
43382471916	0	-1.52
43382990369	0	-1.86
43395730399	0	-1.34
43386388160	0	-1.54
43356240036	0	-1.36
43352100096	0	-1.12
43365985723	0	-1.88
43361427482	0	-1.24
43356149450	0	-1.9
43354596877	0	-1.24
43388272543	0	-1.6
43356101447	0	-1.5
43365428178	0	-2.0
43384004334	0	-1.36
43357506859	0	-1.64
43377925623	0	-1.54
43353110571	0	-1.18
43383036174	0	-1.56
43350244587	0	-1.7
43391340242	0	-2.04
43374027324	0	-1.16
43355981131	0	-1.42
43390554332	0	-1.5
43369852930	0	-1.0
43379384357	0	-1.5
43352153852	0	-1.86
43375839286	0	-1.86
43359350029	0	-1.34
43379747454	0	-1.36
43374202670	0	-1.4
43375767212	0	-2.04
43358252322	0	-2.78
43392239635	0	-0.96
43379939598	0	-1.78
43374970364	0	-1.16
43390322912	0	-1.62
43369101515	0	-1.48
43357195804	0	-1.88
43391936859	0	-1.2
43383471479	0	-1.76
43359614995	0	-1.68
43379647550	0	-1.36
43396841382	0	-1.1
43387912686	0	-1.14
43387925249	0	-1.24
43355974462	0	-1.14
43358783111	0	-1.24
43353159748	0	-1.5
43392131621	0	-2.02
43361142966	0	-1.6
43395372250	0	-1.0
43369342703	0	-0.98
43366931444	0	-1.44
43393861343	0	-1.42
43371587822	0	-1.38
43386869685	1	0.26
43377747867	0	-2.18
43366421533	1	-0.5
43384419408	0	-0.98
43376022148	0	-1.58
43354233841	0	-1.42
43372789240	0	-2.32
43375790110	0	-1.44
43369747386	0	-1.56
43366241316	0	-1.8
43359624240	0	-0.8
43368332333	0	-1.24
43357384841	0	-1.6
43357439219	0	-1.62
43392548014	0	-1.38
43395505137	0	-1.52
43357838372	0	-1.68
43385685271	0	-1.8
43383709248	0	-1.06
43363325263	1	-1.24
43350323295	0	-1.2
43361435782	0	-1.2
43373855739	0	-1.54
43376816246	0	-1.06
43359982072	0	-1.28
43361338076	0	-1.54
43362625051	0	-1.74
43356254063	0	-1.38
43375665054	0	-1.3
43395821937	0	-1.82
43386598965	0	-1.2
43357475000	0	-1.44
43392540327	1	-0.2
43363019118	0	-1.2
43373772332	0	-1.74
43392631482	0	-1.42
43387650585	0	-1.82
43378878640	0	-1.1
43368502565	0	-1.18
43351490693	0	-1.88
43373555979	0	-2.04
43387838894	0	-1.42
43394181911	0	-1.22
43355109866	0	-2.24
43394710016	0	-1.34
43355897890	0	-1.24
43364044415	0	-1.18
43386447375	0	-1.7
43369658868	1	-0.62
43369446872	0	-1.12
43364565486	0	-1.18
43387943749	0	-1.56
43359264601	0	-1.32
43394506529	0	-1.58
43390145191	0	-1.64
